No,ポケモン名,技名前,タイプ,分類,威力,命中,PP,技のヒット数,技の説明,更新日,候補
25,ピカチュウ,なげつける,あく,物理,,100,12,,持っている道具によって威力と効果が変わる。使うと道具はなくなる。,2026/4/10,
25,ピカチュウ,わるだくみ,あく,変化,0,-,20,,自分の特攻を2段階上げる。,2026/4/10,
25,ピカチュウ,うそなき,あく,変化,0,100,20,,相手の特防を2段階下げる。,2026/4/10,
25,ピカチュウ,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/4/10,
25,ピカチュウ,じゃれつく,フェアリー,物理,90,90,12,1,10%の確率で相手の攻撃を1段階下げる。,2026/4/10,TRUE
25,ピカチュウ,みわくのボイス,フェアリー,特殊,80,100,12,1,使ったターン中相手の能力が上がっている場合、相手をこんらん状態にする。,2026/4/10,TRUE
25,ピカチュウ,ドレインキッス,フェアリー,特殊,50,100,12,1,相手に与えたダメージの3/4自分のHPを回復する。,2026/4/10,TRUE
25,ピカチュウ,あまえる,フェアリー,変化,0,100,20,,相手の攻撃を2段階下げる。,2026/4/10,
25,ピカチュウ,てんしのキッス,フェアリー,変化,0,75,12,,相手をこんらん状態にする。,2026/4/10,
26,ライチュウA,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
26,ライチュウA,メガトンキック,ノーマル,物理,120,75,8,1,通常の攻撃技。,2026/4/10,
26,ライチュウA,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
26,ライチュウA,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
26,ライチュウA,ねこだまし,ノーマル,物理,40,100,12,1,相手をひるませる。登場して最初に出す技でない場合失敗する。,2026/4/10,
26,ライチュウA,でんこうせっか,ノーマル,物理,40,100,20,1,必ず先制できる。(優先度+1),2026/4/10,TRUE
26,ライチュウA,フェイント,ノーマル,物理,30,100,12,1,まもる、みきり等の効果を解除して攻撃する。,2026/4/10,
26,ライチュウA,がむしゃら,ノーマル,物理,,100,8,,相手の残りHPから自分の残りHPを引いた数値のダメージを与える。相手のHPが自分のHP以下なら失敗する。,2026/4/10,TRUE
26,ライチュウA,じたばた,ノーマル,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20ー200。,2026/4/10,
26,ライチュウA,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
26,ライチュウA,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
26,ライチュウA,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
26,ライチュウA,くすぐる,ノーマル,変化,0,100,20,,相手の攻撃と防御を1段階下げる。,2026/4/10,
26,ライチュウA,ねがいごと,ノーマル,変化,0,-,12,,自分がいる場所をねがいごと状態にする。,2026/4/10,
26,ライチュウA,てだすけ,ノーマル,変化,0,-,20,,使ったターン中、味方の技の威力を1.5倍する。,2026/4/10,
26,ライチュウA,アンコール,ノーマル,変化,0,100,8,,相手をアンコール状態にする。,2026/4/10,
26,ライチュウA,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
26,ライチュウA,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
26,ライチュウA,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
26,ライチュウA,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
26,ライチュウA,かげぶんしん,ノーマル,変化,0,-,16,,自分の回避率を1段階上げる。,2026/4/10,
26,ライチュウA,くさわけ,くさ,物理,50,100,20,1,自分の素早さを1段階上げる。,2026/4/10,
26,ライチュウA,くさむすび,くさ,特殊,,100,20,1,相手が重いほど威力が上がる。威力20-120。,2026/4/10,TRUE
26,ライチュウA,なみのり,みず,特殊,90,100,16,1,水中状態の相手には威力が2倍になる。,2026/4/10,TRUE
26,ライチュウA,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
26,ライチュウA,ボルテッカー,でんき,物理,120,100,16,1,与えたダメージの1/3を自分も受ける。10%の確率で相手をまひ状態にする。,2026/4/10,
26,ライチュウA,ワイルドボルト,でんき,物理,90,100,16,1,与えたダメージの1/4を自分も受ける。,2026/4/10,
26,ライチュウA,かみなりパンチ,でんき,物理,75,100,16,1,10%の確率で相手をまひ状態にする。,2026/4/10,
26,ライチュウA,ほっぺすりすり,でんき,物理,20,100,20,1,相手をまひ状態にする。,2026/4/10,
26,ライチュウA,でんじほう,でんき,特殊,120,50,8,1,相手をまひ状態にする。,2026/4/10,
26,ライチュウA,かみなり,でんき,特殊,110,70,12,1,30%の確率で相手をまひ状態にする。あめ状態の場合、相手に必ず命中する。空中状態の相手にも当たる。,2026/4/10,
26,ライチュウA,10まんボルト,でんき,特殊,90,100,16,1,10%の確率で相手をまひ状態にする。,2026/4/10,TRUE
26,ライチュウA,ほうでん,でんき,特殊,80,100,16,1,30%の確率で相手をまひ状態にする。,2026/4/10,
26,ライチュウA,ライジングボルト,でんき,特殊,70,100,20,1,相手がエレキフィールド状態の効果を受けている場合、威力が2倍になる。,2026/4/10,TRUE
26,ライチュウA,ボルトチェンジ,でんき,特殊,70,100,20,1,攻撃した後、手持ちの他のポケモンと交代する。,2026/4/10,TRUE
26,ライチュウA,エレキネット,でんき,特殊,55,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
26,ライチュウA,チャージビーム,でんき,特殊,50,90,12,1,70%の確率で自分の特攻を上げる。,2026/4/10,
26,ライチュウA,エレキボール,でんき,特殊,,100,12,,自分の素早さが相手より高いほど威力が上がる。威力40ー150。,2026/4/10,
26,ライチュウA,エレキフィールド,でんき,変化,0,-,12,,5ターンの間 全体の場をエレキフィールド状態にする。,2026/4/10,
26,ライチュウA,かいでんぱ,でんき,変化,0,100,16,,相手の特攻を2段階下げる。,2026/4/10,
26,ライチュウA,じゅうでん,でんき,変化,0,-,20,,自分の特防を1段階上げる。でんき威力アップ状態になる。,2026/4/10,
26,ライチュウA,でんじは,でんき,変化,0,90,20,,相手をまひ状態にする。,2026/4/10,
26,ライチュウA,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
26,ライチュウA,きあいパンチ,かくとう,物理,150,100,20,1,自分が技を使うターンで、先に相手からの技のダメージを受けると失敗する。,2026/4/10,
26,ライチュウA,かわらわり,かくとう,物理,75,100,16,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
26,ライチュウA,はやてがえし,かくとう,物理,65,100,16,1,相手が先制技を使っていない場合失敗する。相手をひるませる。,2026/4/10,
26,ライチュウA,きしかいせい,かくとう,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20-200。,2026/4/10,
26,ライチュウA,きあいだま,かくとう,特殊,120,70,8,1,10%の確率で相手の特防を1段階下げる。,2026/4/10,
26,ライチュウA,サイコキネシス,エスパー,特殊,90,100,12,1,10%の確率で相手の特防を1段階下げる。,2026/4/10,TRUE
26,ライチュウA,ワイドフォース,エスパー,特殊,80,100,12,1,サイコフィールド状態の効果を受けている場合、威力が1.5倍になり相手全体を攻撃する。,2026/4/10,
26,ライチュウA,サイコショック,エスパー,特殊,80,100,12,1,相手の防御の能力値でダメージ計算する。,2026/4/10,TRUE
26,ライチュウA,サイコノイズ,エスパー,特殊,75,100,12,1,2ターンの間 相手をかいふくふうじ状態にする。,2026/4/10,
26,ライチュウA,アシストパワー,エスパー,特殊,20,100,12,1,自分の能力変化が1段階上がるごとに、この技は威力は20上がる。,2026/4/10,
26,ライチュウA,スピードスワップ,エスパー,変化,0,-,12,,自分と相手の素早さを入れ替える。,2026/4/10,
26,ライチュウA,サイコフィールド,エスパー,変化,0,-,12,,5ターンの間全体の場をサイコフィールド状態にする。,2026/4/10,
26,ライチュウA,マジックルーム,エスパー,変化,0,-,12,,5ターンの間、全体の場をマジックルーム状態にする。,2026/4/10,
26,ライチュウA,めいそう,エスパー,変化,0,-,20,,自分の特攻と特防が1段階ずつ上がる。,2026/4/10,
26,ライチュウA,スキルスワップ,エスパー,変化,0,-,12,,自分と相手の特性を入れ替える。,2026/4/10,
26,ライチュウA,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
26,ライチュウA,リフレクター,エスパー,変化,0,-,20,,5ターンの間、味方の場をリフレクター状態にする。,2026/4/10,
26,ライチュウA,ひかりのかべ,エスパー,変化,0,-,20,,5ターンの間、味方の場をひかりのかべ状態にする。,2026/4/10,
26,ライチュウA,こうそくいどう,エスパー,変化,0,-,20,,自分の素早さを2段階上げる。,2026/4/10,
26,ライチュウA,はたきおとす,あく,物理,65,100,20,1,相手が道具を持っていると威力が1.5倍になる。相手の道具を失わせる。,2026/4/10,
26,ライチュウA,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
26,ライチュウA,なげつける,あく,物理,,100,12,,持っている道具によって威力と効果が変わる。使うと道具はなくなる。,2026/4/10,
26,ライチュウA,わるだくみ,あく,変化,0,-,20,,自分の特攻を2段階上げる。,2026/4/10,TRUE
26,ライチュウA,うそなき,あく,変化,0,100,20,,相手の特防を2段階下げる。,2026/4/10,
26,ライチュウA,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/4/10,
26,ライチュウA,じゃれつく,フェアリー,物理,90,90,12,1,10%の確率で相手の攻撃を1段階下げる。,2026/4/10,
26,ライチュウA,みわくのボイス,フェアリー,特殊,80,100,12,1,使ったターン中相手の能力が上がっている場合、相手をこんらん状態にする。,2026/4/10,
26,ライチュウA,マジカルシャイン,フェアリー,特殊,80,100,12,1,通常の攻撃技。,2026/4/10,
